date,ticker,factor
2014-02-28,600085.SH,801150.SI
2014-02-28,600086.SH,801140.SI
2014-02-28,600088.SH,801760.SI
2014-02-28,600089.SH,801730.SI
2014-02-28,600090.SH,801120.SI
2014-02-28,600091.SH,801030.SI
2014-02-28,600093.SH,801880.SI
2014-02-28,600094.SH,801180.SI
2014-02-28,600095.SH,801230.SI
2014-02-28,600096.SH,801030.SI
2014-02-28,600097.SH,801010.SI
2014-02-28,600098.SH,801160.SI
2014-02-28,600099.SH,801880.SI
2014-02-28,600100.SH,801750.SI
2014-02-28,600101.SH,801160.SI
2014-02-28,600103.SH,801140.SI
2014-02-28,600104.SH,801880.SI
2014-02-28,600105.SH,801770.SI
2014-02-28,600106.SH,801170.SI
2014-02-28,600107.SH,801130.SI
2014-02-28,600108.SH,801010.SI
2014-02-28,600109.SH,801790.SI
2014-02-28,600110.SH,801730.SI
2014-02-28,600111.SH,801050.SI
2014-02-28,600112.SH,801730.SI
2014-02-28,600113.SH,801180.SI
2014-02-28,600114.SH,801050.SI
2014-02-28,600115.SH,801170.SI
2014-02-28,600116.SH,801160.SI
2014-02-28,600117.SH,801040.SI
2014-02-28,600118.SH,801740.SI
2014-02-28,600119.SH,801170.SI
2014-02-28,600120.SH,801200.SI
2014-02-28,600121.SH,801020.SI
2014-02-28,600122.SH,801200.SI
2014-02-28,600123.SH,801020.SI
2014-02-28,600125.SH,801170.SI
2014-02-28,600126.SH,801040.SI
2014-02-28,600127.SH,801010.SI
2014-02-28,600128.SH,801200.SI
2014-02-28,600129.SH,801150.SI
2014-02-28,600130.SH,801770.SI
2014-02-28,600131.SH,801160.SI
2014-02-28,600132.SH,801120.SI
2014-02-28,600133.SH,801230.SI
2014-02-28,600135.SH,801140.SI
2014-02-28,600136.SH,801230.SI
2014-02-28,600137.SH,801130.SI
2014-02-28,600138.SH,801210.SI
2014-02-28,600139.SH,801050.SI
2014-02-28,600141.SH,801030.SI
2014-02-28,600143.SH,801030.SI
2014-02-28,600145.SH,801020.SI
2014-02-28,600146.SH,801050.SI
2014-02-28,600148.SH,801880.SI
2014-02-28,600149.SH,801180.SI
2014-02-28,600150.SH,801740.SI
2014-02-28,600151.SH,801730.SI
2014-02-28,600152.SH,801130.SI
2014-02-28,600153.SH,801170.SI
2014-02-28,600155.SH,801030.SI
2014-02-28,600156.SH,801130.SI
2014-02-28,600157.SH,801020.SI
2014-02-28,600158.SH,801180.SI
2014-02-28,600159.SH,801180.SI
2014-02-28,600160.SH,801030.SI
2014-02-28,600161.SH,801150.SI
2014-02-28,600162.SH,801180.SI
2014-02-28,600163.SH,801140.SI
2014-02-28,600165.SH,801890.SI
2014-02-28,600166.SH,801880.SI
2014-02-28,600167.SH,801160.SI
2014-02-28,600168.SH,801160.SI
2014-02-28,600169.SH,801890.SI
2014-02-28,600170.SH,801720.SI
2014-02-28,600171.SH,801080.SI
2014-02-28,600172.SH,801890.SI
2014-02-28,600173.SH,801180.SI
2014-02-28,600175.SH,801180.SI
2014-02-28,600176.SH,801030.SI
2014-02-28,600177.SH,801130.SI
2014-02-28,600178.SH,801880.SI
2014-02-28,600179.SH,801020.SI
2014-02-28,600180.SH,801170.SI
2014-02-28,600182.SH,801030.SI
2014-02-28,600183.SH,801080.SI
2014-02-28,600184.SH,801740.SI
2014-02-28,600185.SH,801180.SI
2014-02-28,600186.SH,801120.SI
2014-02-28,600187.SH,801160.SI
2014-02-28,600188.SH,801020.SI
2014-02-28,600189.SH,801010.SI
2014-02-28,600190.SH,801170.SI
2014-02-28,600191.SH,801010.SI
2014-02-28,600192.SH,801730.SI
2014-02-28,600193.SH,801020.SI
2014-02-28,600195.SH,801010.SI
2014-02-28,600196.SH,801150.SI
2014-02-28,600197.SH,801120.SI
2014-02-28,600198.SH,801770.SI
2014-02-28,600199.SH,801120.SI
2014-02-28,600200.SH,801150.SI
2014-02-28,600201.SH,801010.SI
2014-02-28,600202.SH,801730.SI
2014-02-28,600203.SH,801080.SI
2014-02-28,600206.SH,801080.SI
2014-02-28,600207.SH,801230.SI
2014-02-28,600208.SH,801180.SI
2014-02-28,600209.SH,801720.SI
2014-02-28,600210.SH,801140.SI
2014-02-28,600211.SH,801150.SI
2014-02-28,600212.SH,801230.SI
2014-02-28,600213.SH,801880.SI
2014-02-28,600215.SH,801180.SI
2014-02-28,600216.SH,801150.SI
2014-02-28,600217.SH,801710.SI
2014-02-28,600218.SH,801890.SI
2014-02-28,600219.SH,801050.SI
2014-02-28,600220.SH,801130.SI
2014-02-28,600221.SH,801170.SI
2014-02-28,600222.SH,801150.SI
2014-02-28,600223.SH,801180.SI
2014-02-28,600225.SH,801180.SI
2014-02-28,600226.SH,801010.SI
2014-02-28,600227.SH,801030.SI
2014-02-28,600228.SH,801030.SI
2014-02-28,600229.SH,801030.SI
2014-02-28,600230.SH,801030.SI
2014-02-28,600231.SH,801040.SI
2014-02-28,600232.SH,801130.SI
2014-02-28,600233.SH,801130.SI
2014-02-28,600234.SH,801110.SI
2014-02-28,600235.SH,801140.SI
2014-02-28,600236.SH,801160.SI
2014-02-28,600237.SH,801080.SI
2014-02-28,600238.SH,801120.SI
2014-02-28,600239.SH,801180.SI
2014-02-28,600240.SH,801180.SI
2014-02-28,600241.SH,801200.SI
2014-02-28,600242.SH,801170.SI
2014-02-28,600243.SH,801890.SI
2014-02-28,600246.SH,801180.SI
2014-02-28,600247.SH,801200.SI
2014-02-28,600248.SH,801720.SI
2014-02-28,600249.SH,801030.SI
2014-02-28,600250.SH,801200.SI
2014-02-28,600251.SH,801030.SI
2014-02-28,600252.SH,801150.SI
2014-02-28,600255.SH,801050.SI
2014-02-28,600256.SH,801030.SI
2014-02-28,600257.SH,801010.SI
2014-02-28,600258.SH,801210.SI
2014-02-28,600259.SH,801050.SI
2014-02-28,600260.SH,801030.SI
2014-02-28,600261.SH,801080.SI
2014-02-28,600262.SH,801890.SI
2014-02-28,600265.SH,801010.SI
2014-02-28,600266.SH,801180.SI
2014-02-28,600267.SH,801150.SI
2014-02-28,600268.SH,801730.SI
2014-02-28,600269.SH,801170.SI
2014-02-28,600270.SH,801170.SI
2014-02-28,600271.SH,801750.SI
2014-02-28,600272.SH,801130.SI
2014-02-28,600273.SH,801130.SI
2014-02-28,600275.SH,801230.SI
2014-02-28,600276.SH,801150.SI
2014-02-28,600277.SH,801230.SI
2014-02-28,600278.SH,801200.SI
2014-02-28,600279.SH,801170.SI
2014-02-28,600280.SH,801200.SI
2014-02-28,600281.SH,801030.SI
2014-02-28,600282.SH,801040.SI
2014-02-28,600283.SH,801160.SI
2014-02-28,600284.SH,801720.SI
2014-02-28,600285.SH,801150.SI
2014-02-28,600287.SH,801200.SI
2014-02-28,600288.SH,801080.SI
2014-02-28,600289.SH,801770.SI
2014-02-28,600290.SH,801730.SI
2014-02-28,600291.SH,801790.SI
2014-02-28,600292.SH,801160.SI
2014-02-28,600293.SH,801710.SI
2014-02-28,600295.SH,801020.SI
2014-02-28,600297.SH,801150.SI
2014-02-28,600298.SH,801010.SI
2014-02-28,600299.SH,801030.SI
2014-02-28,600300.SH,801120.SI
2014-02-28,600301.SH,801030.SI
2014-02-28,600302.SH,801890.SI
2014-02-28,600303.SH,801880.SI
2014-02-28,600305.SH,801120.SI
2014-02-28,600306.SH,801200.SI
2014-02-28,600307.SH,801040.SI
2014-02-28,600308.SH,801140.SI
2014-02-28,600309.SH,801030.SI
2014-02-28,600310.SH,801160.SI
2014-02-28,600311.SH,801050.SI
2014-02-28,600312.SH,801730.SI
2014-02-28,600313.SH,801010.SI
2014-02-28,600315.SH,801030.SI
2014-02-28,600316.SH,801740.SI
2014-02-28,600317.SH,801170.SI
2014-02-28,600318.SH,801710.SI
2014-02-28,600319.SH,801030.SI
2014-02-28,600320.SH,801890.SI
2014-02-28,600321.SH,801710.SI
2014-02-28,600322.SH,801180.SI
2014-02-28,600323.SH,801160.SI
2014-02-28,600325.SH,801180.SI
2014-02-28,600326.SH,801720.SI
2014-02-28,600327.SH,801200.SI
2014-02-28,600328.SH,801030.SI
2014-02-28,600329.SH,801150.SI
2014-02-28,600330.SH,801050.SI
2014-02-28,600331.SH,801050.SI
2014-02-28,600332.SH,801150.SI
2014-02-28,600333.SH,801160.SI
2014-02-28,600335.SH,801880.SI
2014-02-28,600336.SH,801110.SI
2014-02-28,600337.SH,801140.SI
2014-02-28,600338.SH,801050.SI
2014-02-28,600339.SH,801030.SI
2014-02-28,600340.SH,801180.SI
2014-02-28,600343.SH,801740.SI
2014-02-28,600345.SH,801770.SI
2014-02-28,600346.SH,801890.SI
2014-02-28,600348.SH,801020.SI
2014-02-28,600350.SH,801170.SI
2014-02-28,600351.SH,801150.SI
2014-02-28,600352.SH,801030.SI
2014-02-28,600353.SH,801730.SI
2014-02-28,600354.SH,801010.SI
2014-02-28,600355.SH,801770.SI
2014-02-28,600356.SH,801140.SI
2014-02-28,600358.SH,801210.SI
2014-02-28,600359.SH,801010.SI
2014-02-28,600360.SH,801080.SI
2014-02-28,600361.SH,801200.SI
2014-02-28,600362.SH,801050.SI
2014-02-28,600363.SH,801080.SI
2014-02-28,600365.SH,801120.SI
2014-02-28,600366.SH,801050.SI
2014-02-28,600367.SH,801030.SI
2014-02-28,600368.SH,801170.SI
2014-02-28,600369.SH,801790.SI
2014-02-28,600370.SH,801130.SI
2014-02-28,600371.SH,801010.SI
2014-02-28,600372.SH,801740.SI
2014-02-28,600373.SH,801760.SI
2014-02-28,600375.SH,801890.SI
2014-02-28,600376.SH,801180.SI
2014-02-28,600377.SH,801170.SI
2014-02-28,600378.SH,801030.SI
2014-02-28,600379.SH,801730.SI
2014-02-28,600380.SH,801150.SI
2014-02-28,600381.SH,801020.SI
2014-02-28,600382.SH,801890.SI
2014-02-28,600383.SH,801180.SI
2014-02-28,600386.SH,801760.SI
2014-02-28,600387.SH,801030.SI
2014-02-28,600388.SH,801890.SI
2014-02-28,600389.SH,801030.SI
2014-02-28,600390.SH,801050.SI
2014-02-28,600391.SH,801740.SI
2014-02-28,600392.SH,801050.SI
2014-02-28,600393.SH,801180.SI
2014-02-28,600395.SH,801020.SI
2014-02-28,600396.SH,801160.SI
2014-02-28,600397.SH,801020.SI
2014-02-28,600398.SH,801130.SI
2014-02-28,600399.SH,801040.SI
2014-02-28,600400.SH,801130.SI
2014-02-28,600401.SH,801730.SI
2014-02-28,600403.SH,801020.SI
2014-02-28,600405.SH,801730.SI
2014-02-28,600406.SH,801730.SI
2014-02-28,600408.SH,801020.SI
2014-02-28,600409.SH,801030.SI
2014-02-28,600410.SH,801750.SI
2014-02-28,600415.SH,801200.SI
2014-02-28,600416.SH,801730.SI
2014-02-28,600418.SH,801880.SI
2014-02-28,600419.SH,801230.SI
2014-02-28,600420.SH,801150.SI
2014-02-28,600421.SH,801230.SI
2014-02-28,600422.SH,801150.SI
2014-02-28,600423.SH,801030.SI
2014-02-28,600425.SH,801710.SI
2014-02-28,600426.SH,801030.SI
2014-02-28,600428.SH,801170.SI
2014-02-28,600429.SH,801120.SI
2014-02-28,600432.SH,801050.SI
2014-02-28,600433.SH,801140.SI
2014-02-28,600435.SH,801740.SI
2014-02-28,600436.SH,801150.SI
2014-02-28,600438.SH,801010.SI
2014-02-28,600439.SH,801140.SI
2014-02-28,600444.SH,801030.SI
2014-02-28,600446.SH,801750.SI
2014-02-28,600448.SH,801130.SI
2014-02-28,600449.SH,801710.SI
2014-02-28,600452.SH,801160.SI
2014-02-28,600455.SH,801720.SI
2014-02-28,600456.SH,801050.SI
2014-02-28,600458.SH,801030.SI
2014-02-28,600459.SH,801050.SI
2014-02-28,600460.SH,801080.SI
2014-02-28,600461.SH,801160.SI
2014-02-28,600462.SH,801140.SI
2014-02-28,600463.SH,801180.SI
2014-02-28,600466.SH,801150.SI
2014-02-28,600467.SH,801010.SI
2014-02-28,600468.SH,801730.SI
2014-02-28,600469.SH,801030.SI
2014-02-28,600470.SH,801030.SI
2014-02-28,600475.SH,801730.SI
2014-02-28,600476.SH,801750.SI
2014-02-28,600477.SH,801720.SI
2014-02-28,600478.SH,801050.SI
2014-02-28,600479.SH,801150.SI
2014-02-28,600480.SH,801880.SI
2014-02-28,600481.SH,801890.SI
2014-02-28,600482.SH,801880.SI
2014-02-28,600483.SH,801130.SI
2014-02-28,600485.SH,801770.SI
2014-02-28,600486.SH,801030.SI
2014-02-28,600487.SH,801770.SI
2014-02-28,600488.SH,801150.SI
2014-02-28,600489.SH,801050.SI
2014-02-28,600490.SH,801050.SI
2014-02-28,600491.SH,801720.SI
2014-02-28,600493.SH,801130.SI
2014-02-28,600495.SH,801890.SI
2014-02-28,600496.SH,801720.SI
2014-02-28,600497.SH,801050.SI
2014-02-28,600498.SH,801770.SI
2014-02-28,600499.SH,801890.SI
2014-02-28,600500.SH,801030.SI
2014-02-28,600501.SH,801890.SI
2014-02-28,600502.SH,801720.SI
2014-02-28,600503.SH,801180.SI
2014-02-28,600505.SH,801160.SI
2014-02-28,600506.SH,801010.SI
2014-02-28,600507.SH,801040.SI
2014-02-28,600508.SH,801020.SI
2014-02-28,600509.SH,801160.SI
2014-02-28,600510.SH,801130.SI
2014-02-28,600511.SH,801150.SI
2014-02-28,600512.SH,801720.SI
2014-02-28,600513.SH,801150.SI
2014-02-28,600515.SH,801200.SI
2014-02-28,600516.SH,801050.SI
2014-02-28,600517.SH,801730.SI
2014-02-28,600518.SH,801150.SI
2014-02-28,600519.SH,801120.SI
2014-02-28,600520.SH,801890.SI
2014-02-28,600521.SH,801150.SI
2014-02-28,600522.SH,801770.SI
2014-02-28,600523.SH,801880.SI
2014-02-28,600525.SH,801730.SI
2014-02-28,600526.SH,801890.SI
2014-02-28,600527.SH,801030.SI
2014-02-28,600528.SH,801720.SI
2014-02-28,600529.SH,801150.SI
2014-02-28,600530.SH,801150.SI
2014-02-28,600531.SH,801050.SI
2014-02-28,600532.SH,801020.SI
2014-02-28,600533.SH,801180.SI
2014-02-28,600535.SH,801150.SI
2014-02-28,600536.SH,801750.SI
2014-02-28,600537.SH,801730.SI
2014-02-28,600538.SH,801030.SI
2014-02-28,600539.SH,801710.SI
2014-02-28,600540.SH,801010.SI
2014-02-28,600543.SH,801120.SI
2014-02-28,600545.SH,801720.SI
2014-02-28,600546.SH,801020.SI
2014-02-28,600547.SH,801050.SI
2014-02-28,600548.SH,801170.SI
2014-02-28,600549.SH,801050.SI
2014-02-28,600550.SH,801730.SI
2014-02-28,600551.SH,801760.SI
2014-02-28,600552.SH,801710.SI
2014-02-28,600555.SH,801180.SI
2014-02-28,600556.SH,801230.SI
2014-02-28,600557.SH,801150.SI
2014-02-28,600558.SH,801890.SI
2014-02-28,600559.SH,801120.SI
2014-02-28,600560.SH,801890.SI
2014-02-28,600561.SH,801170.SI
2014-02-28,600562.SH,801710.SI
2014-02-28,600563.SH,801080.SI
2014-02-28,600565.SH,801180.SI
2014-02-28,600566.SH,801890.SI
2014-02-28,600567.SH,801140.SI
2014-02-28,600568.SH,801150.SI
2014-02-28,600569.SH,801040.SI
2014-02-28,600570.SH,801750.SI
2014-02-28,600571.SH,801750.SI
2014-02-28,600572.SH,801150.SI
2014-02-28,600573.SH,801120.SI
2014-02-28,600575.SH,801170.SI
2014-02-28,600576.SH,801230.SI
2014-02-28,600577.SH,801890.SI
2014-02-28,600578.SH,801160.SI
2014-02-28,600579.SH,801030.SI
2014-02-28,600580.SH,801730.SI
2014-02-28,600581.SH,801040.SI
2014-02-28,600582.SH,801890.SI
2014-02-28,600583.SH,801020.SI
2014-02-28,600584.SH,801080.SI
2014-02-28,600585.SH,801710.SI
2014-02-28,600586.SH,801710.SI
2014-02-28,600587.SH,801150.SI
2014-02-28,600588.SH,801750.SI
2014-02-28,600589.SH,801030.SI
2014-02-28,600590.SH,801750.SI
2014-02-28,600592.SH,801890.SI
2014-02-28,600593.SH,801210.SI
2014-02-28,600594.SH,801150.SI
2014-02-28,600595.SH,801050.SI
2014-02-28,600596.SH,801030.SI
2014-02-28,600597.SH,801120.SI
2014-02-28,600598.SH,801010.SI
2014-02-28,600599.SH,801140.SI
2014-02-28,600600.SH,801120.SI
2014-02-28,600601.SH,801750.SI
2014-02-28,600602.SH,801080.SI
2014-02-28,600603.SH,801230.SI
2014-02-28,600604.SH,801180.SI
2014-02-28,600605.SH,801200.SI
2014-02-28,600606.SH,801180.SI
2014-02-28,600608.SH,801230.SI
2014-02-28,600609.SH,801880.SI
2014-02-28,600610.SH,801890.SI
2014-02-28,600611.SH,801170.SI
2014-02-28,600612.SH,801140.SI
2014-02-28,600613.SH,801150.SI
2014-02-28,600614.SH,801230.SI
2014-02-28,600615.SH,801180.SI
2014-02-28,600616.SH,801120.SI
2014-02-28,600617.SH,801230.SI
2014-02-28,600618.SH,801030.SI
2014-02-28,600619.SH,801110.SI
2014-02-28,600620.SH,801180.SI
2014-02-28,600621.SH,801180.SI
2014-02-28,600622.SH,801230.SI
2014-02-28,600623.SH,801030.SI
2014-02-28,600624.SH,801230.SI
2014-02-28,600626.SH,801130.SI
2014-02-28,600628.SH,801200.SI
2014-02-28,600629.SH,801710.SI
2014-02-28,600630.SH,801130.SI
2014-02-28,600633.SH,801760.SI
2014-02-28,600634.SH,801230.SI
2014-02-28,600635.SH,801790.SI
2014-02-28,600636.SH,801030.SI
2014-02-28,600637.SH,801760.SI
2014-02-28,600638.SH,801180.SI
2014-02-28,600639.SH,801180.SI
2014-02-28,600640.SH,801210.SI
2014-02-28,600641.SH,801180.SI
2014-02-28,600642.SH,801160.SI
2014-02-28,600643.SH,801790.SI
2014-02-28,600644.SH,801160.SI
2014-02-28,600645.SH,801150.SI
2014-02-28,600647.SH,801180.SI
2014-02-28,600648.SH,801180.SI
2014-02-28,600649.SH,801180.SI
2014-02-28,600650.SH,801170.SI
2014-02-28,600651.SH,801080.SI
2014-02-28,600652.SH,801020.SI
2014-02-28,600653.SH,801880.SI
2014-02-28,600654.SH,801080.SI
2014-02-28,600655.SH,801200.SI
2014-02-28,600656.SH,801880.SI
2014-02-28,600657.SH,801180.SI
2014-02-28,600658.SH,801180.SI
2014-02-28,600660.SH,801880.SI
2014-02-28,600661.SH,801230.SI
2014-02-28,600662.SH,801170.SI
2014-02-28,600663.SH,801180.SI
2014-02-28,600664.SH,801150.SI
2014-02-28,600665.SH,801180.SI
2014-02-28,600666.SH,801150.SI
2014-02-28,600667.SH,801080.SI
2014-02-28,600668.SH,801710.SI
2014-02-28,600671.SH,801150.SI
2014-02-28,600673.SH,801050.SI
2014-02-28,600674.SH,801160.SI
2014-02-28,600675.SH,801180.SI
2014-02-28,600676.SH,801170.SI
2014-02-28,600677.SH,801740.SI
2014-02-28,600678.SH,801710.SI
2014-02-28,600679.SH,801880.SI
2014-02-28,600680.SH,801750.SI
2014-02-28,600681.SH,801720.SI
2014-02-28,600682.SH,801200.SI
2014-02-28,600683.SH,801180.SI
2014-02-28,600684.SH,801180.SI
2014-02-28,600685.SH,801740.SI
2014-02-28,600686.SH,801880.SI
2014-02-28,600687.SH,801050.SI
2014-02-28,600688.SH,801030.SI
2014-02-28,600689.SH,801130.SI
2014-02-28,600690.SH,801110.SI
2014-02-28,600691.SH,801030.SI
2014-02-28,600692.SH,801170.SI
2014-02-28,600693.SH,801200.SI
2014-02-28,600694.SH,801200.SI
2014-02-28,600695.SH,801010.SI
2014-02-28,600696.SH,801180.SI
2014-02-28,600697.SH,801200.SI
2014-02-28,600698.SH,801880.SI
2014-02-28,600699.SH,801880.SI
2014-02-28,600701.SH,801230.SI
2014-02-28,600702.SH,801120.SI
2014-02-28,600703.SH,801080.SI
2014-02-28,600704.SH,801200.SI
2014-02-28,600705.SH,801790.SI
2014-02-28,600706.SH,801210.SI
2014-02-28,600707.SH,801080.SI
2014-02-28,600708.SH,801170.SI
2014-02-28,600710.SH,801890.SI
2014-02-28,600711.SH,801050.SI
2014-02-28,600712.SH,801200.SI
2014-02-28,600713.SH,801150.SI
2014-02-28,600714.SH,801020.SI
2014-02-28,600715.SH,801880.SI
2014-02-28,600716.SH,801180.SI
2014-02-28,600717.SH,801170.SI
2014-02-28,600718.SH,801750.SI
2014-02-28,600719.SH,801160.SI
2014-02-28,600720.SH,801710.SI
2014-02-28,600721.SH,801020.SI
2014-02-28,600722.SH,801030.SI
2014-02-28,600723.SH,801200.SI
2014-02-28,600724.SH,801180.SI
2014-02-28,600725.SH,801030.SI
2014-02-28,600726.SH,801160.SI
2014-02-28,600727.SH,801030.SI
2014-02-28,600728.SH,801750.SI
2014-02-28,600729.SH,801200.SI
2014-02-28,600730.SH,801230.SI
2014-02-28,600731.SH,801030.SI
2014-02-28,600732.SH,801180.SI
2014-02-28,600733.SH,801230.SI
2014-02-28,600734.SH,801180.SI
2014-02-28,600735.SH,801200.SI
2014-02-28,600736.SH,801180.SI
2014-02-28,600737.SH,801010.SI
2014-02-28,600738.SH,801200.SI
2014-02-28,600739.SH,801790.SI
2014-02-28,600740.SH,801020.SI
2014-02-28,600741.SH,801880.SI
2014-02-28,600742.SH,801880.SI
2014-02-28,600743.SH,801180.SI
2014-02-28,600744.SH,801160.SI
2014-02-28,600745.SH,801180.SI
2014-02-28,600746.SH,801030.SI
2014-02-28,600747.SH,801790.SI
2014-02-28,600748.SH,801180.SI
2014-02-28,600749.SH,801210.SI
2014-02-28,600750.SH,801150.SI
2014-02-28,600751.SH,801170.SI
2014-02-28,600753.SH,801180.SI
2014-02-28,600754.SH,801210.SI
2014-02-28,600755.SH,801200.SI
2014-02-28,600756.SH,801750.SI
2014-02-28,600757.SH,801760.SI
2014-02-28,600758.SH,801160.SI
2014-02-28,600759.SH,801180.SI
2014-02-28,600760.SH,801740.SI
2014-02-28,600761.SH,801890.SI
2014-02-28,600763.SH,801150.SI
2014-02-28,600764.SH,801750.SI
2014-02-28,600765.SH,801890.SI
2014-02-28,600766.SH,801050.SI
2014-02-28,600767.SH,801180.SI
2014-02-28,600768.SH,801050.SI
2014-02-28,600769.SH,801030.SI
2014-02-28,600770.SH,801230.SI
2014-02-28,600771.SH,801150.SI
2014-02-28,600773.SH,801180.SI
2014-02-28,600774.SH,801200.SI
2014-02-28,600775.SH,801770.SI
2014-02-28,600776.SH,801770.SI
2014-02-28,600777.SH,801180.SI
2014-02-28,600778.SH,801200.SI
2014-02-28,600779.SH,801120.SI
2014-02-28,600780.SH,801160.SI
2014-02-28,600781.SH,801150.SI
2014-02-28,600782.SH,801040.SI
2014-02-28,600783.SH,801790.SI
2014-02-28,600784.SH,801040.SI
2014-02-28,600785.SH,801200.SI
2014-02-28,600787.SH,801170.SI
2014-02-28,600789.SH,801150.SI
2014-02-28,600790.SH,801200.SI
2014-02-28,600791.SH,801180.SI
2014-02-28,600792.SH,801020.SI
2014-02-28,600793.SH,801140.SI
2014-02-28,600794.SH,801170.SI
2014-02-28,600795.SH,801160.SI
2014-02-28,600796.SH,801150.SI
2014-02-28,600797.SH,801750.SI
2014-02-28,600798.SH,801170.SI
2014-02-28,600800.SH,801080.SI
2014-02-28,600801.SH,801710.SI
2014-02-28,600802.SH,801710.SI
2014-02-28,600803.SH,801030.SI
2014-02-28,600804.SH,801760.SI
2014-02-28,600805.SH,801880.SI
2014-02-28,600806.SH,801890.SI
2014-02-28,600807.SH,801180.SI
2014-02-28,600808.SH,801040.SI
2014-02-28,600809.SH,801120.SI
2014-02-28,600810.SH,801030.SI
2014-02-28,600811.SH,801230.SI
2014-02-28,600812.SH,801150.SI
2014-02-28,600814.SH,801200.SI
2014-02-28,600815.SH,801890.SI
2014-02-28,600816.SH,801790.SI
2014-02-28,600817.SH,801230.SI
2014-02-28,600818.SH,801230.SI
2014-02-28,600819.SH,801710.SI
2014-02-28,600820.SH,801720.SI
2014-02-28,600821.SH,801200.SI
2014-02-28,600822.SH,801200.SI
2014-02-28,600823.SH,801180.SI
2014-02-28,600824.SH,801200.SI
2014-02-28,600825.SH,801760.SI
2014-02-28,600826.SH,801200.SI
2014-02-28,600827.SH,801200.SI
2014-02-28,600828.SH,801200.SI
2014-02-28,600829.SH,801150.SI
2014-02-28,600830.SH,801790.SI
2014-02-28,600831.SH,801760.SI
2014-02-28,600832.SH,801760.SI
2014-02-28,600833.SH,801150.SI
2014-02-28,600834.SH,801170.SI
2014-02-28,600835.SH,801890.SI
2014-02-28,600836.SH,801140.SI
2014-02-28,600837.SH,801790.SI
2014-02-28,600838.SH,801200.SI
2014-02-28,600839.SH,801110.SI
2014-02-28,600841.SH,801890.SI
2014-02-28,600843.SH,801890.SI
2014-02-28,600844.SH,801030.SI
2014-02-28,600845.SH,801750.SI
2014-02-28,600846.SH,801230.SI
2014-02-28,600847.SH,801730.SI
2014-02-28,600848.SH,801890.SI
2014-02-28,600850.SH,801750.SI
2014-02-28,600851.SH,801230.SI
2014-02-28,600853.SH,801720.SI
2014-02-28,600854.SH,801110.SI
2014-02-28,600855.SH,801750.SI
2014-02-28,600856.SH,801200.SI
2014-02-28,600857.SH,801200.SI
2014-02-28,600858.SH,801200.SI
2014-02-28,600859.SH,801200.SI
2014-02-28,600860.SH,801890.SI
2014-02-28,600861.SH,801200.SI
2014-02-28,600862.SH,801890.SI
2014-02-28,600863.SH,801160.SI
2014-02-28,600864.SH,801160.SI
2014-02-28,600865.SH,801200.SI
2014-02-28,600866.SH,801120.SI
2014-02-28,600867.SH,801150.SI
2014-02-28,600868.SH,801160.SI
2014-02-28,600869.SH,801730.SI
2014-02-28,600870.SH,801110.SI
2014-02-28,600871.SH,801030.SI
2014-02-28,600872.SH,801120.SI
2014-02-28,600873.SH,801120.SI
2014-02-28,600874.SH,801160.SI
2014-02-28,600875.SH,801730.SI
2014-02-28,600876.SH,801710.SI
2014-02-28,600877.SH,801880.SI
2014-02-28,600879.SH,801740.SI
2014-02-28,600880.SH,801760.SI
2014-02-28,600881.SH,801710.SI
2014-02-28,600882.SH,801020.SI
2014-02-28,600883.SH,801230.SI
2014-02-28,600884.SH,801230.SI
2014-02-28,600885.SH,801730.SI
2014-02-28,600886.SH,801160.SI
2014-02-28,600887.SH,801120.SI
2014-02-28,600888.SH,801050.SI
2014-02-28,600889.SH,801030.SI
2014-02-28,600890.SH,801180.SI
2014-02-28,600891.SH,801200.SI
2014-02-28,600892.SH,801230.SI
2014-02-28,600893.SH,801740.SI
2014-02-28,600894.SH,801890.SI
2014-02-28,600895.SH,801180.SI
2014-02-28,600896.SH,801170.SI
2014-02-28,600897.SH,801170.SI
2014-02-28,600898.SH,801200.SI
2014-02-28,600900.SH,801160.SI
2014-02-28,600960.SH,801890.SI
2014-02-28,600961.SH,801050.SI
2014-02-28,600962.SH,801010.SI
2014-02-28,600963.SH,801140.SI
2014-02-28,600965.SH,801010.SI
2014-02-28,600966.SH,801140.SI
2014-02-28,600967.SH,801890.SI
2014-02-28,600969.SH,801160.SI
2014-02-28,600970.SH,801720.SI
2014-02-28,600971.SH,801020.SI
2014-02-28,600973.SH,801730.SI
2014-02-28,600975.SH,801010.SI
2014-02-28,600976.SH,801150.SI
2014-02-28,600978.SH,801140.SI
2014-02-28,600979.SH,801160.SI
2014-02-28,600980.SH,801050.SI
2014-02-28,600981.SH,801200.SI
2014-02-28,600982.SH,801160.SI
2014-02-28,600983.SH,801110.SI
2014-02-28,600984.SH,801890.SI
2014-02-28,600985.SH,801030.SI
2014-02-28,600986.SH,801720.SI
2014-02-28,600987.SH,801130.SI
2014-02-28,600988.SH,801050.SI
2014-02-28,600990.SH,801740.SI
2014-02-28,600992.SH,801890.SI
2014-02-28,600993.SH,801150.SI
2014-02-28,600995.SH,801160.SI
2014-02-28,600997.SH,801020.SI
2014-02-28,600998.SH,801150.SI
2014-02-28,600999.SH,801790.SI
2014-02-28,601000.SH,801170.SI
2014-02-28,601001.SH,801020.SI
2014-02-28,601002.SH,801890.SI
