date,secID,factor
2014-02-28,002419.SZ,8738184000.0
2014-02-28,002420.SZ,2277680000.0
2014-02-28,002421.SZ,3908736000.0
2014-02-28,002422.SZ,20491200000.0
2014-02-28,002423.SZ,4236141000.0
2014-02-28,002424.SZ,11186112000.0
2014-02-28,002425.SZ,4133894000.0
2014-02-28,002426.SZ,6742904400.0
2014-02-28,002427.SZ,1831726317.2
2014-02-28,002428.SZ,8392592000.0
2014-02-28,002429.SZ,13332656138.9
2014-02-28,002430.SZ,6033345750.0
2014-02-28,002431.SZ,8354304000.0
2014-02-28,002432.SZ,8195160000.0
2014-02-28,002433.SZ,5999240000.0
2014-02-28,002434.SZ,3192600000.0
2014-02-28,002435.SZ,1734480000.0
2014-02-28,002436.SZ,5004160000.0
2014-02-28,002437.SZ,12314400000.0
2014-02-28,002438.SZ,2961920000.0
2014-02-28,002439.SZ,7760730729.13
2014-02-28,002440.SZ,14603680000.0
2014-02-28,002441.SZ,3760720000.0
2014-02-28,002442.SZ,1934400000.0
2014-02-28,002443.SZ,3379143084.0
2014-02-28,002444.SZ,11407500000.0
2014-02-28,002445.SZ,2365167000.0
2014-02-28,002446.SZ,2616131592.6
2014-02-28,002447.SZ,5033040000.0
2014-02-28,002448.SZ,2999321755.5
2014-02-28,002449.SZ,4678400000.0
2014-02-28,002450.SZ,19462298565.7
2014-02-28,002451.SZ,2178432000.0
2014-02-28,002452.SZ,2298400000.0
2014-02-28,002453.SZ,3456365000.0
2014-02-28,002454.SZ,3962400000.0
2014-02-28,002455.SZ,1577766000.0
2014-02-28,002456.SZ,22374998800.0
2014-02-28,002457.SZ,2944579680.0
2014-02-28,002458.SZ,1999296000.0
2014-02-28,002459.SZ,1687257000.0
2014-02-28,002460.SZ,5807393959.5
2014-02-28,002461.SZ,9100564455.84
2014-02-28,002462.SZ,4372800000.0
2014-02-28,002463.SZ,4952722632.8
2014-02-28,002464.SZ,2258100171.03
2014-02-28,002465.SZ,14331030581.0
2014-02-28,002466.SZ,6904590000.0
2014-02-28,002467.SZ,5561204350.0
2014-02-28,002468.SZ,2220134400.0
2014-02-28,002469.SZ,4145962691.64
2014-02-28,002470.SZ,14700000000.0
2014-02-28,002471.SZ,4585088000.0
2014-02-28,002472.SZ,2738827840.0
2014-02-28,002473.SZ,4177600000.0
2014-02-28,002474.SZ,4489173000.0
2014-02-28,002475.SZ,19298317500.0
2014-02-28,002476.SZ,5814000000.0
2014-02-28,002477.SZ,8545409600.0
2014-02-28,002478.SZ,3940985000.0
2014-02-28,002479.SZ,5739885610.0
2014-02-28,002480.SZ,3679200000.0
2014-02-28,002481.SZ,6467040000.0
2014-02-28,002482.SZ,8067961200.0
2014-02-28,002483.SZ,4510800000.0
2014-02-28,002484.SZ,5647200000.0
2014-02-28,002485.SZ,2198400000.0
2014-02-28,002486.SZ,3536000000.0
2014-02-28,002487.SZ,2332800000.0
2014-02-28,002488.SZ,2012400000.0
2014-02-28,002489.SZ,5843406610.34
2014-02-28,002490.SZ,6693948076.0
2014-02-28,002491.SZ,4319927700.0
2014-02-28,002492.SZ,2204400000.0
2014-02-28,002493.SZ,9930160000.0
2014-02-28,002494.SZ,1885235000.0
2014-02-28,002495.SZ,2062358604.0
2014-02-28,002496.SZ,4153555125.0
2014-02-28,002497.SZ,4593600000.0
2014-02-28,002498.SZ,8767717200.0
2014-02-28,002499.SZ,2956500000.0
2014-02-28,002500.SZ,17379203555.7
2014-02-28,002501.SZ,6800040000.0
2014-02-28,002502.SZ,4411264000.0
2014-02-28,002503.SZ,5400000000.0
2014-02-28,002504.SZ,1136447000.0
2014-02-28,002505.SZ,4290460800.0
2014-02-28,002506.SZ,2184716800.0
2014-02-28,002507.SZ,4791050000.0
2014-02-28,002508.SZ,8832000000.0
2014-02-28,002509.SZ,3888000000.0
2014-02-28,002510.SZ,2827142400.0
2014-02-28,002511.SZ,3419520000.0
2014-02-28,002512.SZ,5555144033.6
2014-02-28,002513.SZ,2146118400.0
2014-02-28,002514.SZ,2230400000.0
2014-02-28,002515.SZ,2023749000.0
2014-02-28,002516.SZ,3180000000.0
2014-02-28,002517.SZ,1267656000.0
2014-02-28,002518.SZ,6167460250.0
2014-02-28,002519.SZ,4756715745.75
2014-02-28,002520.SZ,4579200000.0
2014-02-28,002521.SZ,3372410000.0
2014-02-28,002522.SZ,2914831260.0
2014-02-28,002523.SZ,1943552000.0
2014-02-28,002524.SZ,3246496560.0
2014-02-28,002526.SZ,3230700000.0
2014-02-28,002527.SZ,6958705129.2
2014-02-28,002528.SZ,6419818350.0
2014-02-28,002529.SZ,1944000000.0
2014-02-28,002530.SZ,1672320000.0
2014-02-28,002531.SZ,5937945000.0
2014-02-28,002532.SZ,4144000000.0
2014-02-28,002533.SZ,2318400000.0
2014-02-28,002534.SZ,4910375200.0
2014-02-28,002535.SZ,4898926426.68
2014-02-28,002536.SZ,1879680000.0
2014-02-28,002537.SZ,2332944000.0
2014-02-28,002538.SZ,2732080000.0
2014-02-28,002539.SZ,2949566400.0
2014-02-28,002540.SZ,4043520000.0
2014-02-28,002541.SZ,2891720000.0
2014-02-28,002542.SZ,2543076000.0
2014-02-28,002543.SZ,4764000000.0
2014-02-28,002544.SZ,4401152000.0
2014-02-28,002545.SZ,4059900000.0
2014-02-28,002546.SZ,2812320000.0
2014-02-28,002547.SZ,3379600000.0
2014-02-28,002548.SZ,1794930000.0
2014-02-28,002549.SZ,5756400000.0
2014-02-28,002550.SZ,6171200000.0
2014-02-28,002551.SZ,11070000000.0
2014-02-28,002552.SZ,1785000000.0
2014-02-28,002553.SZ,2392500000.0
2014-02-28,002554.SZ,6137268750.0
2014-02-28,002555.SZ,6070200000.0
2014-02-28,002556.SZ,5228912000.0
2014-02-28,002557.SZ,6486220000.0
2014-02-28,002558.SZ,1536885000.0
2014-02-28,002559.SZ,2729760000.0
2014-02-28,002560.SZ,2390633300.7
2014-02-28,002561.SZ,4116053700.0
2014-02-28,002562.SZ,2289782000.0
2014-02-28,002563.SZ,19356300000.0
2014-02-28,002564.SZ,5270448000.0
2014-02-28,002565.SZ,7841808700.0
2014-02-28,002566.SZ,5092241952.0
2014-02-28,002567.SZ,3185350020.0
2014-02-28,002568.SZ,2396800000.0
2014-02-28,002569.SZ,1400100000.0
2014-02-28,002570.SZ,17082474750.0
2014-02-28,002571.SZ,5557860926.0
2014-02-28,002572.SZ,7135218200.0
2014-02-28,002573.SZ,11812176000.0
2014-02-28,002574.SZ,5577600000.0
2014-02-28,002575.SZ,4147800000.0
2014-02-28,002576.SZ,1471041000.0
2014-02-28,002577.SZ,7060684800.0
2014-02-28,002578.SZ,1998034000.0
2014-02-28,002579.SZ,2663496000.0
2014-02-28,002580.SZ,1866740700.0
2014-02-28,002581.SZ,2246593440.0
2014-02-28,002582.SZ,2807352000.0
2014-02-28,002583.SZ,7728400000.0
2014-02-28,002584.SZ,3054000000.0
2014-02-28,002585.SZ,5050240000.0
2014-02-28,002586.SZ,3735637500.0
2014-02-28,002587.SZ,2328183000.0
2014-02-28,002588.SZ,7362147000.0
2014-02-28,002589.SZ,5207695280.0
2014-02-28,002590.SZ,1774020040.0
2014-02-28,002591.SZ,1963874000.0
2014-02-28,002592.SZ,2164756875.75
2014-02-28,002593.SZ,1986440000.0
2014-02-28,002594.SZ,1.33971831e+11
2014-02-28,002595.SZ,7450000000.0
2014-02-28,002596.SZ,2017504000.0
2014-02-28,002597.SZ,3096132000.0
2014-02-28,002598.SZ,2258880000.0
2014-02-28,002599.SZ,1969440000.0
2014-02-28,002600.SZ,3139864000.0
2014-02-28,002601.SZ,3297888300.0
2014-02-28,002602.SZ,6995625000.0
2014-02-28,002603.SZ,18952141240.0
2014-02-28,002604.SZ,3804424000.0
2014-02-28,002605.SZ,5952210000.0
2014-02-28,002606.SZ,2808000000.0
2014-02-28,002607.SZ,1791504000.0
2014-02-28,002608.SZ,3364830000.0
2014-02-28,002609.SZ,4288383803.1
2014-02-28,002610.SZ,3663000000.0
2014-02-28,002611.SZ,2632895250.0
2014-02-28,002612.SZ,4590000000.0
2014-02-28,002613.SZ,2411010000.0
2014-02-28,002614.SZ,7411200000.0
2014-02-28,002615.SZ,1799376000.0
2014-02-28,002616.SZ,2661040000.0
2014-02-28,002617.SZ,2611800000.0
2014-02-28,002618.SZ,6984153600.0
2014-02-28,002619.SZ,1710208500.0
2014-02-28,002620.SZ,1909200000.0
2014-02-28,002621.SZ,2281500000.0
2014-02-28,002622.SZ,2299500000.0
2014-02-28,002623.SZ,3110400000.0
2014-02-28,002624.SZ,1506000000.0
2014-02-28,002625.SZ,1494170160.0
2014-02-28,002626.SZ,4341600000.0
2014-02-28,002627.SZ,1456485000.0
2014-02-28,002628.SZ,3635461939.95
2014-02-28,002629.SZ,2097501900.0
2014-02-28,002630.SZ,4868050000.0
2014-02-28,002631.SZ,2832448500.0
2014-02-28,002632.SZ,1763895120.0
2014-02-28,002633.SZ,1393500000.0
2014-02-28,002634.SZ,1421710500.0
2014-02-28,002635.SZ,6300000000.0
2014-02-28,002636.SZ,2444400000.0
2014-02-28,002637.SZ,2363200000.0
2014-02-28,002638.SZ,4818256200.0
2014-02-28,002639.SZ,2336000000.0
2014-02-28,002640.SZ,1816090800.0
2014-02-28,002641.SZ,3909600000.0
2014-02-28,002642.SZ,9707528126.52
2014-02-28,002643.SZ,3660499200.0
2014-02-28,002644.SZ,2878999200.0
2014-02-28,002645.SZ,1888894440.0
2014-02-28,002646.SZ,8473500000.0
2014-02-28,002647.SZ,1712747400.0
2014-02-28,002648.SZ,12152000000.0
2014-02-28,002649.SZ,5120784000.0
2014-02-28,002650.SZ,4133376000.0
2014-02-28,002651.SZ,7394440000.0
2014-02-28,002652.SZ,1744218000.0
2014-02-28,002653.SZ,21832256700.0
2014-02-28,002654.SZ,2025760000.0
2014-02-28,002655.SZ,3120000000.0
2014-02-28,002656.SZ,2970000000.0
2014-02-28,002657.SZ,2847739387.2
2014-02-28,002658.SZ,6238515664.0
2014-02-28,002659.SZ,1558110000.0
2014-02-28,002660.SZ,2180416800.0
2014-02-28,002661.SZ,2689299600.0
2014-02-28,002662.SZ,4932000000.0
2014-02-28,002663.SZ,8105152000.0
2014-02-28,002664.SZ,6358984600.0
2014-02-28,002665.SZ,7139559000.0
2014-02-28,002666.SZ,3363200000.0
2014-02-28,002667.SZ,1544505600.0
2014-02-28,002668.SZ,3080470500.0
2014-02-28,002669.SZ,1507000000.0
2014-02-28,002670.SZ,2392000000.0
2014-02-28,002671.SZ,3777332221.9
2014-02-28,002672.SZ,9017124005.34
2014-02-28,002673.SZ,14112000000.0
2014-02-28,002674.SZ,3138268000.0
2014-02-28,002675.SZ,3203712000.0
2014-02-28,002676.SZ,2128000000.0
2014-02-28,002677.SZ,2736000000.0
2014-02-28,002678.SZ,8135560000.0
2014-02-28,002679.SZ,2299314400.0
2014-02-28,002680.SZ,1745600000.0
2014-02-28,002681.SZ,8233500000.0
2014-02-28,002682.SZ,1639040000.0
2014-02-28,002683.SZ,5903161600.0
2014-02-28,002684.SZ,2144270400.0
2014-02-28,002685.SZ,1746000000.0
2014-02-28,002686.SZ,2335205850.0
2014-02-28,002687.SZ,1884658400.0
2014-02-28,002688.SZ,2830830800.0
2014-02-28,002689.SZ,3005205967.58
2014-02-28,002690.SZ,11115000000.0
2014-02-28,002691.SZ,2068000000.0
2014-02-28,002692.SZ,2689783200.0
2014-02-28,002693.SZ,2817000000.0
2014-02-28,002694.SZ,2211840000.0
2014-02-28,002695.SZ,3140269832.7
2014-02-28,002696.SZ,1808400000.0
2014-02-28,002697.SZ,4192000000.0
2014-02-28,002698.SZ,11564840000.0
2014-02-28,002699.SZ,3438930000.0
2014-02-28,002700.SZ,3766639680.0
2014-02-28,002701.SZ,11822128500.0
2014-02-28,002702.SZ,2038988000.0
2014-02-28,002703.SZ,5503178686.1
2014-02-28,002705.SZ,7200199548.0
2014-02-28,002706.SZ,2853818200.0
2014-02-28,002707.SZ,4890531000.0
2014-02-28,002708.SZ,2935986900.0
2014-02-28,002709.SZ,4069966160.0
2014-02-28,002711.SZ,5550370000.0
2014-02-28,002712.SZ,4451118784.53
2014-02-28,002713.SZ,5802585324.48
2014-02-28,002714.SZ,8433700000.0
2014-02-28,002715.SZ,1970640000.0
2014-02-28,002716.SZ,6204200689.44
2014-02-28,002717.SZ,4437724400.0
2014-02-28,002718.SZ,3431400000.0
2014-02-28,002719.SZ,3173940000.0
2014-02-28,002721.SZ,4544182500.0
2014-02-28,002722.SZ,4731048000.0
2014-02-28,002723.SZ,2922788500.0
2014-02-28,002725.SZ,3320000000.0
2014-02-28,300001.SZ,4967916000.0
2014-02-28,300002.SZ,18393993600.0
2014-02-28,300003.SZ,14461720000.0
2014-02-28,300004.SZ,7839600000.0
2014-02-28,300005.SZ,10063388440.2
2014-02-28,300006.SZ,6124440524.95
2014-02-28,300007.SZ,2007180000.0
2014-02-28,300008.SZ,3318771960.0
2014-02-28,300009.SZ,4055347059.4
2014-02-28,300010.SZ,3126784316.04
2014-02-28,300011.SZ,3534925680.0
2014-02-28,300012.SZ,8488513260.0
2014-02-28,300013.SZ,1478700000.0
2014-02-28,300014.SZ,8172156005.0
2014-02-28,300015.SZ,17443510590.0
2014-02-28,300016.SZ,3314655556.8
2014-02-28,300017.SZ,16538575209.0
2014-02-28,300018.SZ,1604850000.0
2014-02-28,300019.SZ,2026944000.0
2014-02-28,300020.SZ,6410657400.0
2014-02-28,300021.SZ,3415636000.0
2014-02-28,300022.SZ,2469634000.0
2014-02-28,300023.SZ,1126800000.0
2014-02-28,300024.SZ,15570594600.0
2014-02-28,300025.SZ,2691171929.36
2014-02-28,300026.SZ,15662833038.0
2014-02-28,300027.SZ,29453760000.0
2014-02-28,300028.SZ,4498200000.0
2014-02-28,300029.SZ,1984000000.0
2014-02-28,300030.SZ,3179040000.0
2014-02-28,300031.SZ,2131500000.0
2014-02-28,300032.SZ,4423700000.0
2014-02-28,300033.SZ,3104640000.0
2014-02-28,300034.SZ,4911765528.18
2014-02-28,300035.SZ,2104683750.0
2014-02-28,300036.SZ,2696928444.0
2014-02-28,300037.SZ,5555440000.0
2014-02-28,300038.SZ,3023216513.2
2014-02-28,300039.SZ,9469440000.0
2014-02-28,300040.SZ,2116836000.0
2014-02-28,300041.SZ,2382264372.0
2014-02-28,300042.SZ,1686032000.0
2014-02-28,300043.SZ,7930442843.2
2014-02-28,300044.SZ,3001881000.0
2014-02-28,300045.SZ,5011600000.0
2014-02-28,300046.SZ,1856985600.0
2014-02-28,300047.SZ,3189211632.0
2014-02-28,300048.SZ,3445695512.0
2014-02-28,300049.SZ,3896869600.0
2014-02-28,300050.SZ,3132000000.0
2014-02-28,300051.SZ,3405810000.0
2014-02-28,300052.SZ,7675200000.0
2014-02-28,300053.SZ,2470000000.0
2014-02-28,300054.SZ,5227448345.2
2014-02-28,300055.SZ,7962240000.0
2014-02-28,300056.SZ,2850120000.0
2014-02-28,300057.SZ,5283440000.0
2014-02-28,300058.SZ,24977832811.2
2014-02-28,300059.SZ,10866240000.0
2014-02-28,300061.SZ,1313280000.0
2014-02-28,300062.SZ,1630080500.0
2014-02-28,300063.SZ,1306500000.0
2014-02-28,300064.SZ,3325760000.0
2014-02-28,300065.SZ,1992438722.1
2014-02-28,300066.SZ,2779470187.56
2014-02-28,300067.SZ,2090373480.0
2014-02-28,300068.SZ,6144509587.5
2014-02-28,300069.SZ,1925820000.0
2014-02-28,300070.SZ,31630806204.9
2014-02-28,300071.SZ,5051575395.0
2014-02-28,300072.SZ,9468650880.0
2014-02-28,300073.SZ,2688000000.0
2014-02-28,300074.SZ,6223800000.0
2014-02-28,300075.SZ,5415480000.0
2014-02-28,300076.SZ,2729500000.0
2014-02-28,300077.SZ,7724800000.0
2014-02-28,300078.SZ,4571075000.0
2014-02-28,300079.SZ,7473996734.4
2014-02-28,300080.SZ,4228581816.61
2014-02-28,300081.SZ,1646860000.0
2014-02-28,300082.SZ,4003084800.0
2014-02-28,300083.SZ,3878000000.0
2014-02-28,300084.SZ,2661120000.0
2014-02-28,300085.SZ,3584088200.0
2014-02-28,300086.SZ,3090000000.0
2014-02-28,300087.SZ,1211232000.0
2014-02-28,300088.SZ,10530897990.5
2014-02-28,300089.SZ,1830000000.0
2014-02-28,300090.SZ,8383663483.5
2014-02-28,300091.SZ,3657500000.0
2014-02-28,300092.SZ,1013740000.0
2014-02-28,300093.SZ,1501200000.0
2014-02-28,300094.SZ,3291200000.0
2014-02-28,300095.SZ,1554853600.0
2014-02-28,300096.SZ,4076400000.0
2014-02-28,300097.SZ,2612400000.0
2014-02-28,300098.SZ,2806305000.0
2014-02-28,300099.SZ,2527941000.0
2014-02-28,300100.SZ,2213145000.0
2014-02-28,300101.SZ,6355080000.0
2014-02-28,300102.SZ,3837950000.0
2014-02-28,300103.SZ,2587389480.0
2014-02-28,300104.SZ,39444235121.2
2014-02-28,300105.SZ,5688144000.0
2014-02-28,300106.SZ,1942200000.0
2014-02-28,300107.SZ,2127420000.0
2014-02-28,300108.SZ,2128048000.0
2014-02-28,300109.SZ,1535616000.0
2014-02-28,300110.SZ,5165009164.8
2014-02-28,300111.SZ,4815140000.0
2014-02-28,300112.SZ,2293413525.0
2014-02-28,300113.SZ,7485720000.0
2014-02-28,300114.SZ,2861040000.0
2014-02-28,300115.SZ,8317920000.0
2014-02-28,300116.SZ,958400000.0
2014-02-28,300117.SZ,1718052000.0
2014-02-28,300118.SZ,4250400000.0
2014-02-28,300119.SZ,4577136928.0
2014-02-28,300120.SZ,1477910000.0
2014-02-28,300121.SZ,1601964000.0
2014-02-28,300122.SZ,19600000000.0
2014-02-28,300123.SZ,2557798206.15
2014-02-28,300124.SZ,28390176000.0
2014-02-28,300125.SZ,1847880000.0
2014-02-28,300126.SZ,2023326000.0
2014-02-28,300127.SZ,3712951676.4
2014-02-28,300128.SZ,5142930440.0
2014-02-28,300129.SZ,4432320000.0
2014-02-28,300130.SZ,3102102000.0
2014-02-28,300131.SZ,2426468593.62
2014-02-28,300132.SZ,2398492800.0
2014-02-28,300133.SZ,19752157200.0
2014-02-28,300134.SZ,4960000000.0
2014-02-28,300135.SZ,3814400000.0
2014-02-28,300136.SZ,2836417500.0
2014-02-28,300137.SZ,4313556000.0
2014-02-28,300138.SZ,1607159304.4
2014-02-28,300139.SZ,2593136000.0
2014-02-28,300140.SZ,2081320000.0
2014-02-28,300141.SZ,1897776000.0
2014-02-28,300142.SZ,9586800000.0
2014-02-28,300143.SZ,1444520000.0
2014-02-28,300144.SZ,13638576750.0
2014-02-28,300145.SZ,5607767150.0
2014-02-28,300146.SZ,25032504000.0
2014-02-28,300147.SZ,11142211626.0
2014-02-28,300148.SZ,4988880000.0
2014-02-28,300149.SZ,2323560000.0
2014-02-28,300150.SZ,3164400000.0
2014-02-28,300151.SZ,1949700000.0
2014-02-28,300152.SZ,3057471032.0
2014-02-28,300153.SZ,1660800000.0
2014-02-28,300154.SZ,2749050000.0
2014-02-28,300155.SZ,4667138683.0
2014-02-28,300156.SZ,2864102400.0
2014-02-28,300157.SZ,9762478691.0
2014-02-28,300158.SZ,4481280000.0
2014-02-28,300159.SZ,2895420000.0
2014-02-28,300160.SZ,1647576000.0
2014-02-28,300161.SZ,2415392000.0
2014-02-28,300162.SZ,2181520000.0
2014-02-28,300163.SZ,1388030000.0
2014-02-28,300164.SZ,5590728000.0
2014-02-28,300165.SZ,4158918400.0
2014-02-28,300166.SZ,4465220505.2
2014-02-28,300167.SZ,4555641600.0
2014-02-28,300168.SZ,10509406880.0
2014-02-28,300169.SZ,2075700000.0
2014-02-28,300170.SZ,5775925043.7
2014-02-28,300171.SZ,7319520000.0
2014-02-28,300172.SZ,3047200000.0
2014-02-28,300173.SZ,1167401300.0
2014-02-28,300174.SZ,1441600000.0
2014-02-28,300175.SZ,1944404000.0
2014-02-28,300176.SZ,1286287200.0
2014-02-28,300177.SZ,6195789184.0
2014-02-28,300178.SZ,4504320000.0
2014-02-28,300179.SZ,1784160000.0
2014-02-28,300180.SZ,2305220000.0
2014-02-28,300181.SZ,4237920000.0
2014-02-28,300182.SZ,11271293833.5
2014-02-28,300183.SZ,9046075955.58
2014-02-28,300184.SZ,1480740000.0
2014-02-28,300185.SZ,4095000000.0
2014-02-28,300186.SZ,4864740000.0
2014-02-28,300187.SZ,5647584600.0
2014-02-28,300188.SZ,4946434360.0
2014-02-28,300189.SZ,2813440000.0
2014-02-28,300190.SZ,3455231328.0
2014-02-28,300191.SZ,7622400000.0
2014-02-28,300192.SZ,1685722500.0
2014-02-28,300193.SZ,3134225000.0
2014-02-28,300194.SZ,4611237800.0
2014-02-28,300195.SZ,5729464800.0
2014-02-28,300196.SZ,3004800000.0
2014-02-28,300197.SZ,8084630476.8
2014-02-28,300198.SZ,3088507210.56
2014-02-28,300199.SZ,10652000000.0
2014-02-28,300200.SZ,2054832000.0
2014-02-28,300201.SZ,2119040000.0
2014-02-28,300202.SZ,11686118400.0
2014-02-28,300203.SZ,8054500000.0
2014-02-28,300204.SZ,6010203600.0
2014-02-28,300205.SZ,5427306720.0
2014-02-28,300206.SZ,3937700000.0
2014-02-28,300207.SZ,5850936000.0
2014-02-28,300208.SZ,1960249600.0
2014-02-28,300209.SZ,2528000000.0
2014-02-28,300210.SZ,3442351500.0
2014-02-28,300211.SZ,1435018200.0
2014-02-28,300212.SZ,11524000000.0
2014-02-28,300213.SZ,3148740000.0
2014-02-28,300214.SZ,1848825000.0
2014-02-28,300215.SZ,8280000000.0
2014-02-28,300216.SZ,2205970000.0
2014-02-28,300217.SZ,3988335120.0
2014-02-28,300218.SZ,2519616000.0
2014-02-28,300219.SZ,2700126000.0
2014-02-28,300220.SZ,1526700000.0
2014-02-28,300221.SZ,1312000000.0
2014-02-28,300222.SZ,2356560000.0
2014-02-28,300223.SZ,3222960000.0
2014-02-28,300224.SZ,4214400000.0
2014-02-28,300225.SZ,2245873500.0
2014-02-28,300226.SZ,7554000000.0
2014-02-28,300227.SZ,2090400000.0
2014-02-28,300228.SZ,9397031040.0
2014-02-28,300229.SZ,3735721618.75
2014-02-28,300230.SZ,1453723200.0
2014-02-28,300231.SZ,2340000000.0
2014-02-28,300232.SZ,2432491839.25
2014-02-28,300233.SZ,2802360000.0
2014-02-28,300234.SZ,3397200000.0
2014-02-28,300235.SZ,2270400000.0
2014-02-28,300236.SZ,3891960000.0
2014-02-28,300237.SZ,1926030000.0
2014-02-28,300238.SZ,4762508100.0
2014-02-28,300239.SZ,2255998160.0
2014-02-28,300240.SZ,2023641600.0
2014-02-28,300241.SZ,2617797523.44
2014-02-28,300242.SZ,1195500000.0
2014-02-28,300243.SZ,1148293458.0
2014-02-28,300244.SZ,7228248300.0
2014-02-28,300245.SZ,3743589900.0
2014-02-28,300246.SZ,3395085120.0
2014-02-28,300247.SZ,2066231250.0
2014-02-28,300248.SZ,2372720000.0
2014-02-28,300249.SZ,1397088000.0
2014-02-28,300250.SZ,2216000000.0
2014-02-28,300251.SZ,20608526400.0
2014-02-28,300252.SZ,3784764908.0
2014-02-28,300253.SZ,12112400000.0
2014-02-28,300254.SZ,2960994000.0
2014-02-28,300255.SZ,4480596686.0
2014-02-28,300256.SZ,3297936000.0
2014-02-28,300257.SZ,17288700000.0
2014-02-28,300258.SZ,2408400000.0
2014-02-28,300259.SZ,3614476800.0
2014-02-28,300260.SZ,1592796000.0
2014-02-28,300261.SZ,2705036800.0
2014-02-28,300262.SZ,4140736000.0
2014-02-28,300263.SZ,6995274234.0
2014-02-28,300264.SZ,2005830000.0
2014-02-28,300265.SZ,2313900000.0
2014-02-28,300266.SZ,3436160000.0
2014-02-28,300267.SZ,11646648000.0
2014-02-28,300268.SZ,757100000.0
2014-02-28,300269.SZ,3774359680.0
2014-02-28,300270.SZ,2124000000.0
2014-02-28,300271.SZ,4884000000.0
2014-02-28,300272.SZ,2764954868.0
2014-02-28,300273.SZ,14939867250.0
2014-02-28,300274.SZ,11129432400.0
2014-02-28,300275.SZ,2808432640.0
2014-02-28,300276.SZ,1842048000.0
2014-02-28,300277.SZ,1705820000.0
2014-02-28,300278.SZ,1277958000.0
2014-02-28,300279.SZ,1968000000.0
2014-02-28,300280.SZ,1733120000.0
2014-02-28,300281.SZ,1519200000.0
2014-02-28,300282.SZ,1674534576.0
2014-02-28,300283.SZ,1375679682.0
2014-02-28,300284.SZ,4608000000.0
2014-02-28,300285.SZ,4541173120.0
2014-02-28,300286.SZ,4287140000.0
2014-02-28,300287.SZ,9069480000.0
2014-02-28,300288.SZ,5713800000.0
2014-02-28,300289.SZ,4509696000.0
2014-02-28,300290.SZ,2351440000.0
2014-02-28,300291.SZ,4618680000.0
2014-02-28,300292.SZ,2263210056.0
2014-02-28,300293.SZ,3684600000.0
2014-02-28,300294.SZ,3540618000.0
2014-02-28,300295.SZ,4885793000.0
2014-02-28,300296.SZ,3102000000.0
2014-02-28,300297.SZ,3910200000.0
2014-02-28,300298.SZ,9303000960.0
2014-02-28,300299.SZ,1870506000.0
2014-02-28,300300.SZ,5007024000.0
2014-02-28,300301.SZ,3021294400.0
2014-02-28,300302.SZ,1944600000.0
2014-02-28,300303.SZ,4948224000.0
2014-02-28,300304.SZ,3068000000.0
2014-02-28,300305.SZ,2278080000.0
2014-02-28,300306.SZ,2854800000.0
2014-02-28,300307.SZ,10923240000.0
2014-02-28,300308.SZ,1783289160.0
2014-02-28,300309.SZ,4193388200.0
2014-02-28,300310.SZ,2722720000.0
2014-02-28,300311.SZ,2356431000.0
2014-02-28,300312.SZ,2449906200.0
2014-02-28,300313.SZ,1675471300.0
2014-02-28,300314.SZ,3532800000.0
2014-02-28,300315.SZ,23020127113.8
2014-02-28,300316.SZ,4712589000.0
2014-02-28,300317.SZ,1845200000.0
2014-02-28,300318.SZ,3126067200.0
2014-02-28,300319.SZ,1387906800.0
2014-02-28,300320.SZ,1713419000.0
2014-02-28,300321.SZ,1270284000.0
2014-02-28,300322.SZ,3258487260.0
2014-02-28,300323.SZ,5019000000.0
2014-02-28,300324.SZ,4054400000.0
2014-02-28,300325.SZ,1784000000.0
2014-02-28,300326.SZ,5596500000.0
2014-02-28,300327.SZ,2480896000.0
2014-02-28,300328.SZ,2330720000.0
2014-02-28,300329.SZ,1394731800.0
2014-02-28,300330.SZ,1845288795.0
2014-02-28,300331.SZ,2417380000.0
2014-02-28,300332.SZ,4281600000.0
2014-02-28,300333.SZ,2469600000.0
2014-02-28,300334.SZ,6020400000.0
2014-02-28,300335.SZ,3525580279.35
2014-02-28,300336.SZ,4807680000.0
2014-02-28,300337.SZ,4051692000.0
2014-02-28,300338.SZ,1602900000.0
2014-02-28,300339.SZ,3178570800.0
2014-02-28,300340.SZ,1612000000.0
2014-02-28,300341.SZ,1687280000.0
2014-02-28,300342.SZ,3083000000.0
2014-02-28,300343.SZ,2558400000.0
2014-02-28,300344.SZ,1539162240.0
2014-02-28,300345.SZ,1423680000.0
2014-02-28,300346.SZ,3363063000.0
2014-02-28,300347.SZ,7047732000.0
2014-02-28,300348.SZ,1784684000.0
2014-02-28,300349.SZ,4678200000.0
2014-02-28,300350.SZ,1664064000.0
2014-02-28,300351.SZ,2735358600.0
2014-02-28,300352.SZ,5896280000.0
2014-02-28,300353.SZ,2109688627.2
2014-02-28,300354.SZ,1287242031.6
2014-02-28,300355.SZ,5472246653.06
2014-02-28,300356.SZ,2204884800.0
2014-02-28,300357.SZ,4191500000.0
2014-02-28,300358.SZ,4969058947.5
2014-02-28,300359.SZ,3363120000.0
2014-02-28,300360.SZ,5056478400.0
2014-02-28,300362.SZ,2373099474.9
2014-02-28,300363.SZ,6549810000.0
2014-02-28,300365.SZ,2739744000.0
2014-02-28,300366.SZ,2523172500.0
2014-02-28,300367.SZ,6216805100.0
