date,ticker,factor
2014-01-30,000796.SZ,-1.20967741935
2014-01-30,000797.SZ,-9.66887417219
2014-01-30,000798.SZ,-6.07902735562
2014-01-30,000799.SZ,-19.9716713881
2014-01-30,000800.SZ,-16.5546218487
2014-01-30,000801.SZ,9.99083409716
2014-01-30,000802.SZ,25.7410296412
2014-01-30,000803.SZ,-4.31937172775
2014-01-30,000806.SZ,-3.66666666667
2014-01-30,000807.SZ,-6.17647058824
2014-01-30,000809.SZ,6.95488721805
2014-01-30,000810.SZ,5.72519083969
2014-01-30,000811.SZ,10.5517909003
2014-01-30,000812.SZ,13.8349514563
2014-01-30,000813.SZ,-6.11664295875
2014-01-30,000815.SZ,-18.4738955823
2014-01-30,000816.SZ,-4.1095890411
2014-01-30,000818.SZ,-6.69014084507
2014-01-30,000819.SZ,5.06963788301
2014-01-30,000820.SZ,-21.2121212121
2014-01-30,000821.SZ,-1.85185185185
2014-01-30,000822.SZ,-7.20720720721
2014-01-30,000823.SZ,17.8832116788
2014-01-30,000825.SZ,-5.40540540541
2014-01-30,000826.SZ,-5.0
2014-01-30,000828.SZ,-2.13675213675
2014-01-30,000829.SZ,26.7705382436
2014-01-30,000830.SZ,-8.9588377724
2014-01-30,000831.SZ,-10.0680272109
2014-01-30,000833.SZ,-5.76631259484
2014-01-30,000835.SZ,5.00963391137
2014-01-30,000836.SZ,-1.04166666667
2014-01-30,000837.SZ,1.09289617486
2014-01-30,000838.SZ,6.07476635514
2014-01-30,000839.SZ,0.64
2014-01-30,000848.SZ,-11.0429447853
2014-01-30,000850.SZ,-8.22784810127
2014-01-30,000851.SZ,66.5289256198
2014-01-30,000852.SZ,-1.2865497076
2014-01-30,000856.SZ,-3.24427480916
2014-01-30,000858.SZ,-6.51340996169
2014-01-30,000859.SZ,-3.89972144847
2014-01-30,000860.SZ,-7.68229166667
2014-01-30,000861.SZ,-3.99628252788
2014-01-30,000862.SZ,3.68
2014-01-30,000863.SZ,-6.70731707317
2014-01-30,000868.SZ,-8.35443037975
2014-01-30,000869.SZ,-10.4444444444
2014-01-30,000875.SZ,-4.3956043956
2014-01-30,000876.SZ,-18.0041870202
2014-01-30,000877.SZ,-8.22368421053
2014-01-30,000878.SZ,-16.07347876
2014-01-30,000880.SZ,-5.48302872063
2014-01-30,000881.SZ,-10.2803738318
2014-01-30,000882.SZ,1.86567164179
2014-01-30,000883.SZ,-15.0234741784
2014-01-30,000885.SZ,-9.52380952381
2014-01-30,000886.SZ,-7.53768844221
2014-01-30,000887.SZ,-0.372670807453
2014-01-30,000888.SZ,-12.9113924051
2014-01-30,000889.SZ,-3.28185328185
2014-01-30,000890.SZ,-2.25
2014-01-30,000892.SZ,5.29531568228
2014-01-30,000893.SZ,-3.29099307159
2014-01-30,000895.SZ,-4.73661852167
2014-01-30,000897.SZ,-17.4311926606
2014-01-30,000898.SZ,-8.72274143302
2014-01-30,000899.SZ,-2.72904483431
2014-01-30,000900.SZ,-7.0
2014-01-30,000901.SZ,4.55746367239
2014-01-30,000902.SZ,0.8
2014-01-30,000903.SZ,-7.02127659574
2014-01-30,000905.SZ,-10.4166666667
2014-01-30,000906.SZ,26.2449528937
2014-01-30,000908.SZ,13.2947976879
2014-01-30,000909.SZ,4.96575342466
2014-01-30,000910.SZ,-2.80561122244
2014-01-30,000911.SZ,-5.58069381599
2014-01-30,000912.SZ,6.57894736842
2014-01-30,000913.SZ,5.23255813953
2014-01-30,000915.SZ,3.549332465
2014-01-30,000916.SZ,13.6752136752
2014-01-30,000917.SZ,-5.57939914163
2014-01-30,000918.SZ,-10.7913669065
2014-01-30,000919.SZ,-2.71739130435
2014-01-30,000920.SZ,-5.96685082873
2014-01-30,000921.SZ,-3.85934819897
2014-01-30,000922.SZ,8.54838709677
2014-01-30,000923.SZ,4.04929577465
2014-01-30,000925.SZ,4.77876106195
2014-01-30,000926.SZ,-1.68539325843
2014-01-30,000927.SZ,-5.30726256983
2014-01-30,000928.SZ,-5.09708737864
2014-01-30,000929.SZ,-10.2994011976
2014-01-30,000930.SZ,-11.7096018735
2014-01-30,000931.SZ,-4.13793103448
2014-01-30,000932.SZ,-8.24742268041
2014-01-30,000933.SZ,-11.8257261411
2014-01-30,000935.SZ,-2.51346499102
2014-01-30,000936.SZ,-5.10752688172
2014-01-30,000937.SZ,-11.320754717
2014-01-30,000938.SZ,11.7604355717
2014-01-30,000939.SZ,-1.78282009724
2014-01-30,000948.SZ,8.17120622568
2014-01-30,000949.SZ,-5.94405594406
2014-01-30,000950.SZ,-5.15463917526
2014-01-30,000951.SZ,-7.86713286713
2014-01-30,000952.SZ,0.561009817672
2014-01-30,000953.SZ,-6.88172043011
2014-01-30,000955.SZ,-4.5871559633
2014-01-30,000957.SZ,-5.09803921569
2014-01-30,000958.SZ,-0.418410041841
2014-01-30,000959.SZ,-4.87804878049
2014-01-30,000960.SZ,-5.14981273408
2014-01-30,000961.SZ,14.7937411095
2014-01-30,000962.SZ,-4.21686746988
2014-01-30,000963.SZ,0.260869565217
2014-01-30,000965.SZ,-10.1633393829
2014-01-30,000966.SZ,-10.407239819
2014-01-30,000967.SZ,-2.37741456166
2014-01-30,000968.SZ,-8.20073439412
2014-01-30,000969.SZ,-5.92193808883
2014-01-30,000970.SZ,2.64797507788
2014-01-30,000971.SZ,-3.13075506446
2014-01-30,000972.SZ,-1.41242937853
2014-01-30,000973.SZ,-0.997506234414
2014-01-30,000975.SZ,-2.46478873239
2014-01-30,000976.SZ,-8.08383233533
2014-01-30,000977.SZ,-1.96772053946
2014-01-30,000978.SZ,-4.39024390244
2014-01-30,000979.SZ,-3.44827586207
2014-01-30,000980.SZ,-1.95652173913
2014-01-30,000981.SZ,-3.23353293413
2014-01-30,000982.SZ,-2.79394644936
2014-01-30,000983.SZ,-15.6338028169
2014-01-30,000985.SZ,-2.85132382892
2014-01-30,000987.SZ,-5.23560209424
2014-01-30,000988.SZ,0.0
2014-01-30,000989.SZ,-2.92825768668
2014-01-30,000990.SZ,3.9
2014-01-30,000993.SZ,-3.73134328358
2014-01-30,000995.SZ,-10.1412066752
2014-01-30,000996.SZ,-4.81682496608
2014-01-30,000997.SZ,10.4559270517
2014-01-30,000998.SZ,-14.5894428152
2014-01-30,000999.SZ,-2.6918441141
2014-01-30,001696.SZ,-6.8085106383
2014-01-30,001896.SZ,0.5
2014-01-30,002001.SZ,-9.63730569948
2014-01-30,002002.SZ,0.492610837438
2014-01-30,002003.SZ,11.976630964
2014-01-30,002004.SZ,-1.91166776533
2014-01-30,002005.SZ,14.6464646465
2014-01-30,002006.SZ,-4.5197740113
2014-01-30,002007.SZ,4.70383275261
2014-01-30,002008.SZ,14.1586360267
2014-01-30,002009.SZ,6.21513944223
2014-01-30,002010.SZ,8.35850956697
2014-01-30,002011.SZ,-8.63387978142
2014-01-30,002012.SZ,-2.47148288973
2014-01-30,002013.SZ,7.61356365963
2014-01-30,002014.SZ,1.03806228374
2014-01-30,002015.SZ,-2.46679316888
2014-01-30,002016.SZ,-2.97619047619
2014-01-30,002017.SZ,24.6311738294
2014-01-30,002018.SZ,12.1328224777
2014-01-30,002019.SZ,28.9473684211
2014-01-30,002020.SZ,7.65414599575
2014-01-30,002021.SZ,0.0
2014-01-30,002022.SZ,35.8501783591
2014-01-30,002023.SZ,-1.4585764294
2014-01-30,002024.SZ,14.950166113
2014-01-30,002025.SZ,0.0
2014-01-30,002026.SZ,13.6842105263
2014-01-30,002027.SZ,52.8195488722
2014-01-30,002028.SZ,10.9395973154
2014-01-30,002029.SZ,-12.5
2014-01-30,002030.SZ,12.8472222222
2014-01-30,002031.SZ,15.2866242038
2014-01-30,002032.SZ,-5.1510989011
2014-01-30,002033.SZ,-5.68685376662
2014-01-30,002034.SZ,-9.33156849768
2014-01-30,002035.SZ,-8.83074407195
2014-01-30,002036.SZ,-10.3831891224
2014-01-30,002037.SZ,-7.46268656716
2014-01-30,002038.SZ,3.79821958457
2014-01-30,002039.SZ,6.25
2014-01-30,002040.SZ,1.27970749543
2014-01-30,002041.SZ,-13.3084219603
2014-01-30,002042.SZ,-4.43458980044
2014-01-30,002043.SZ,-5.26315789474
2014-01-30,002044.SZ,-3.55618776671
2014-01-30,002045.SZ,4.82142857143
2014-01-30,002046.SZ,3.80710659898
2014-01-30,002047.SZ,-7.17628705148
2014-01-30,002048.SZ,28.5545023697
2014-01-30,002049.SZ,-6.23734305387
2014-01-30,002050.SZ,-4.42477876106
2014-01-30,002051.SZ,-10.7843137255
2014-01-30,002052.SZ,-8.91167192429
2014-01-30,002053.SZ,-0.54347826087
2014-01-30,002054.SZ,-4.08163265306
2014-01-30,002055.SZ,10.9732824427
2014-01-30,002056.SZ,8.09248554913
2014-01-30,002057.SZ,7.26429675425
2014-01-30,002058.SZ,14.4662921348
2014-01-30,002059.SZ,-3.28054298643
2014-01-30,002060.SZ,-7.55555555556
2014-01-30,002061.SZ,-1.65562913907
2014-01-30,002062.SZ,-2.34042553191
2014-01-30,002063.SZ,-0.925449871465
2014-01-30,002064.SZ,4.82985729967
2014-01-30,002065.SZ,15.9467455621
2014-01-30,002066.SZ,0.795228628231
2014-01-30,002067.SZ,-5.99078341014
2014-01-30,002068.SZ,-7.20930232558
2014-01-30,002069.SZ,-9.5270733379
2014-01-30,002070.SZ,6.20437956204
2014-01-30,002071.SZ,49.7584541063
2014-01-30,002072.SZ,-5.55555555556
2014-01-30,002073.SZ,7.09134615385
2014-01-30,002074.SZ,6.78571428571
2014-01-30,002075.SZ,0.323624595469
2014-01-30,002076.SZ,5.66750629723
2014-01-30,002077.SZ,2.74442538593
2014-01-30,002078.SZ,1.1744966443
2014-01-30,002079.SZ,5.93080724876
2014-01-30,002080.SZ,-12.2465531225
2014-01-30,002081.SZ,-13.1028207461
2014-01-30,002082.SZ,-1.33511348465
2014-01-30,002083.SZ,-2.57611241218
2014-01-30,002084.SZ,2.51572327044
2014-01-30,002085.SZ,-6.34765625
2014-01-30,002086.SZ,-5.39053905391
2014-01-30,002087.SZ,-1.04166666667
2014-01-30,002088.SZ,2.43619489559
2014-01-30,002089.SZ,41.0810810811
2014-01-30,002090.SZ,28.7536800785
2014-01-30,002091.SZ,20.1376936317
2014-01-30,002092.SZ,-3.96226415094
2014-01-30,002093.SZ,0.978473581213
2014-01-30,002094.SZ,12.0622568093
2014-01-30,002095.SZ,21.6361679225
2014-01-30,002096.SZ,-4.70984020185
2014-01-30,002097.SZ,17.0563961486
2014-01-30,002098.SZ,-1.74863387978
2014-01-30,002099.SZ,0.0
2014-01-30,002100.SZ,-4.0
2014-01-30,002101.SZ,3.24427480916
2014-01-30,002102.SZ,-0.81799591002
2014-01-30,002103.SZ,4.43740095087
2014-01-30,002104.SZ,20.3166226913
2014-01-30,002105.SZ,-0.391389432485
2014-01-30,002106.SZ,24.329004329
2014-01-30,002107.SZ,14.8975791434
2014-01-30,002108.SZ,13.4684147795
2014-01-30,002109.SZ,-4.7619047619
2014-01-30,002110.SZ,-10.1952277657
2014-01-30,002111.SZ,13.8235294118
2014-01-30,002112.SZ,-4.08450704225
2014-01-30,002113.SZ,2.51366120219
2014-01-30,002114.SZ,-0.527704485488
2014-01-30,002115.SZ,9.4191522763
2014-01-30,002116.SZ,-2.30508474576
2014-01-30,002117.SZ,58.2039162728
2014-01-30,002118.SZ,-3.57142857143
2014-01-30,002119.SZ,8.58725761773
2014-01-30,002120.SZ,22.5369458128
2014-01-30,002121.SZ,23.6
2014-01-30,002122.SZ,-2.36966824645
2014-01-30,002123.SZ,9.53038674033
2014-01-30,002124.SZ,11.1793611794
2014-01-30,002125.SZ,0.0
2014-01-30,002126.SZ,21.9020172911
2014-01-30,002127.SZ,0.0
2014-01-30,002128.SZ,-14.7132169576
2014-01-30,002129.SZ,-1.02260495156
2014-01-30,002130.SZ,4.84114977307
2014-01-30,002131.SZ,17.7510608204
2014-01-30,002132.SZ,0.519480519481
2014-01-30,002133.SZ,-2.35602094241
2014-01-30,002134.SZ,-5.40540540541
2014-01-30,002135.SZ,-3.55191256831
2014-01-30,002136.SZ,-5.90909090909
2014-01-30,002137.SZ,-0.505050505051
2014-01-30,002138.SZ,7.30858468677
2014-01-30,002139.SZ,15.3846153846
2014-01-30,002140.SZ,-13.3085896076
2014-01-30,002141.SZ,12.5874125874
2014-01-30,002142.SZ,-4.33369447454
2014-01-30,002143.SZ,0.0
2014-01-30,002144.SZ,-3.81526104418
2014-01-30,002145.SZ,-2.28187919463
2014-01-30,002146.SZ,-1.0
2014-01-30,002147.SZ,-2.20183486239
2014-01-30,002148.SZ,16.794899978
2014-01-30,002149.SZ,-3.84905660377
2014-01-30,002150.SZ,11.2519809826
2014-01-30,002151.SZ,8.49014023269
2014-01-30,002152.SZ,8.07712350182
2014-01-30,002153.SZ,34.7935973041
2014-01-30,002154.SZ,-7.2268907563
2014-01-30,002155.SZ,-1.26742712294
2014-01-30,002156.SZ,11.8260869565
2014-01-30,002157.SZ,-14.9100257069
2014-01-30,002158.SZ,6.55829596413
2014-01-30,002159.SZ,1.2987012987
2014-01-30,002160.SZ,0.0
2014-01-30,002161.SZ,-5.06024096386
2014-01-30,002162.SZ,-10.6606606607
2014-01-30,002163.SZ,-11.4361702128
2014-01-30,002164.SZ,-0.533333333333
2014-01-30,002165.SZ,5.79150579151
2014-01-30,002166.SZ,-0.465356773526
2014-01-30,002167.SZ,0.0
2014-01-30,002168.SZ,-3.29218106996
2014-01-30,002169.SZ,17.520661157
2014-01-30,002170.SZ,-4.23197492163
2014-01-30,002171.SZ,-3.03867403315
2014-01-30,002172.SZ,12.3222748815
2014-01-30,002173.SZ,0.0
2014-01-30,002174.SZ,58.1086519115
2014-01-30,002175.SZ,10.5008077544
2014-01-30,002176.SZ,-1.70403587444
2014-01-30,002177.SZ,12.8676470588
2014-01-30,002178.SZ,39.7099447514
2014-01-30,002179.SZ,0.660660660661
2014-01-30,002180.SZ,0.0
2014-01-30,002181.SZ,80.925401322
2014-01-30,002182.SZ,2.05198358413
2014-01-30,002183.SZ,14.2649199418
2014-01-30,002184.SZ,13.5031847134
2014-01-30,002185.SZ,10.2633969119
